session_id,user_id,city,hour,day_of_week,meal_time,user_segment,user_frequency,user_order_count,user_avg_order_value,restaurant_id,restaurant_type,cuisine_type,restaurant_rating,cart_items,cart_size,cart_value,has_main,has_side,has_drink,has_dessert,true_addon,addon_price,addon_category
11754,280,Kolkata,17,2,dinner,occasional,new,16,953.84,573,independent,Continental,3.5,Biryani,1,280,1,0,0,0,Gulab Jamun,80,Dessert
11755,5329,Bangalore,10,3,breakfast,premium,regular,13,383.7,262,chain,Chinese,3.6,"Paneer Tikka,Gulab Jamun",2,300,1,0,0,1,Mineral Water,20,Drink
11756,1557,Bangalore,15,0,dinner,budget,power,13,934.98,213,chain,Indian,3.5,"Paneer Tikka,Coke",2,270,1,0,1,0,Naan,40,Bread
11757,5999,Hyderabad,12,0,lunch,occasional,new,19,778.25,661,independent,Continental,4.3,Biryani,1,280,1,0,0,0,Salan,70,Side
11758,2855,Hyderabad,14,1,lunch,premium,new,10,909.69,341,independent,Indian,3.9,Dal Makhani,1,180,1,0,0,0,Biryani,280,Main
11759,3856,Bangalore,13,6,lunch,occasional,new,13,222.64,733,chain,Mixed,4.3,"Dal Makhani,Chicken Fried Rice",2,390,1,0,0,0,Mineral Water,20,Drink
11760,2319,Kolkata,21,0,late_night,budget,power,22,774.68,29,independent,Indian,4.4,Dal Makhani,1,180,1,0,0,0,Naan,40,Bread
11761,1524,Kolkata,21,1,late_night,premium,power,16,827.49,646,independent,Mixed,4.2,Paneer Tikka,1,220,1,0,0,0,Naan,40,Bread
11762,4889,Kolkata,8,0,breakfast,budget,regular,10,288.72,745,independent,Mixed,4.6,"Paneer Tikka,Roti",2,250,1,0,0,0,Naan,40,Bread
11763,657,Kolkata,23,6,late_night,occasional,regular,7,672.58,158,independent,Indian,4.2,"Chicken Fried Rice,Biryani,Mineral Water,Coke",4,560,1,0,1,0,Ice Cream,90,Dessert
11764,3450,Hyderabad,19,1,dinner,premium,power,11,361.6,341,chain,Mixed,4.0,"Hakka Noodles,Ice Cream",2,280,1,0,0,1,Butter Chicken,320,Main
11765,5231,Kolkata,20,3,late_night,occasional,power,7,605.63,37,independent,Mixed,4.4,"Biryani,Lassi",2,350,1,0,1,0,Salan,70,Side
11766,1129,Hyderabad,8,1,breakfast,premium,new,6,814.21,718,independent,Mixed,4.4,"Dal Makhani,Brownie,Naan",3,320,1,0,0,1,Rasgulla,70,Dessert
11767,1051,Mumbai,15,5,dinner,occasional,new,14,935.12,84,independent,Continental,3.5,"Butter Chicken,Rasgulla,Biryani",3,670,1,0,0,1,Raita,60,Side
11768,4222,Delhi,17,1,dinner,premium,regular,8,978.32,39,independent,Continental,4.1,"Paneer Tikka,Rasgulla,Raita,Butter Chicken",4,670,1,1,0,1,Samosa,40,Starter
11769,4582,Kolkata,22,6,late_night,occasional,power,3,221.93,59,independent,Chinese,3.7,"Hakka Noodles,Papad,Naan,Dal Makhani",4,435,1,1,0,0,Rasgulla,70,Dessert
11770,371,Hyderabad,22,5,late_night,premium,new,12,512.64,102,chain,Chinese,3.9,"Dal Makhani,Paneer Tikka",2,400,1,0,0,0,Ice Cream,90,Dessert
11771,1648,Kolkata,13,5,lunch,premium,new,17,478.43,110,independent,Continental,3.7,"Hakka Noodles,Ice Cream,Paneer Tikka,Mineral Water",4,520,1,0,1,1,Coke,50,Drink
11772,2774,Hyderabad,15,2,dinner,premium,new,2,660.48,509,chain,Mixed,4.6,"Dal Makhani,Gulab Jamun,Coke",3,310,1,0,1,1,Papad,25,Side
11773,1692,Kolkata,13,0,lunch,budget,power,7,788.57,786,independent,Chinese,4.2,"Biryani,Gulab Jamun",2,360,1,0,0,1,Salad,90,Starter
11774,4010,Mumbai,12,5,lunch,occasional,power,20,650.62,377,independent,Indian,3.5,Hakka Noodles,1,190,1,0,0,0,Spring Rolls,120,Starter
11775,3033,Bangalore,19,6,dinner,budget,power,17,282.61,618,chain,Indian,4.7,Biryani,1,280,1,0,0,0,Butter Chicken,320,Main
11776,4812,Hyderabad,18,5,dinner,premium,new,22,434.37,270,chain,Mixed,4.4,"Butter Chicken,Chicken Fried Rice,Raita,Papad",4,615,1,1,0,0,Naan,40,Bread
11777,264,Bangalore,22,6,late_night,premium,regular,1,646.87,789,independent,Mixed,4.0,"Paneer Tikka,Fresh Lime,Gulab Jamun",3,360,1,0,1,1,Hakka Noodles,190,Main
11778,4779,Bangalore,9,4,breakfast,budget,new,17,785.65,501,chain,Continental,3.6,Chicken Wings,1,180,0,0,0,0,Fresh Lime,60,Drink
11779,126,Hyderabad,18,4,dinner,occasional,power,6,238.09,390,independent,Mixed,4.1,"Chicken Fried Rice,Biryani,Papad",3,515,1,1,0,0,Spring Rolls,120,Starter
11780,3305,Hyderabad,12,2,lunch,premium,regular,1,709.16,464,chain,Chinese,4.1,"Butter Chicken,Samosa,Spring Rolls",3,480,1,0,0,0,Mineral Water,20,Drink
11781,2867,Mumbai,11,0,lunch,budget,power,2,232.93,616,chain,Chinese,3.8,"Paneer Tikka,Rasgulla,Spring Rolls",3,410,1,0,0,1,Mineral Water,20,Drink
11782,2136,Mumbai,20,4,late_night,premium,regular,27,996.97,628,independent,Indian,4.7,"Hakka Noodles,Spring Rolls,Roti",3,340,1,0,0,0,Coke,50,Drink
11783,2887,Hyderabad,23,2,late_night,premium,regular,4,835.01,337,independent,Indian,3.9,"Paneer Tikka,Hakka Noodles",2,410,1,0,0,0,Ice Cream,90,Dessert
11784,1405,Delhi,22,5,late_night,budget,new,12,555.32,662,chain,Chinese,4.7,"Biryani,Fresh Lime,Coke,Rasgulla",4,460,1,0,1,1,Chicken Fried Rice,210,Main
11785,738,Delhi,15,6,dinner,premium,regular,7,466.73,429,chain,Continental,4.2,"Butter Chicken,Raita,Lassi",3,450,1,1,1,0,Roti,30,Bread
11786,2165,Bangalore,14,5,lunch,occasional,new,18,404.53,12,independent,Mixed,4.3,"Paneer Tikka,Brownie,Roti",3,350,1,0,0,1,Naan,40,Bread
11787,3980,Bangalore,14,2,lunch,premium,new,24,481.6,313,independent,Chinese,4.4,"Butter Chicken,Ice Cream,Rasgulla",3,480,1,0,0,1,Chicken Fried Rice,210,Main
11788,2468,Hyderabad,11,6,lunch,occasional,regular,12,558.54,55,chain,Chinese,3.7,"Chicken Fried Rice,Spring Rolls,Chicken Wings,Rasgulla",4,580,1,0,0,1,Butter Chicken,320,Main
11789,82,Hyderabad,11,4,lunch,budget,new,18,938.18,787,chain,Continental,4.7,"Dal Makhani,Raita,Roti,Mineral Water",4,290,1,1,1,0,Papad,25,Side
11790,3602,Delhi,22,5,late_night,occasional,power,24,987.42,151,chain,Continental,4.4,Hakka Noodles,1,190,1,0,0,0,Butter Chicken,320,Main
11791,1847,Kolkata,12,1,lunch,budget,power,6,609.14,283,independent,Continental,4.7,"Butter Chicken,Raita,Brownie,Biryani",4,760,1,1,0,1,Roti,30,Bread
11792,3035,Kolkata,12,3,lunch,premium,regular,2,420.59,249,independent,Continental,4.0,"Biryani,Spring Rolls",2,400,1,0,0,0,Gulab Jamun,80,Dessert
11793,5945,Delhi,11,2,lunch,occasional,power,7,735.57,366,independent,Mixed,4.5,"Hakka Noodles,Mineral Water,Coke",3,260,1,0,1,0,Spring Rolls,120,Starter
11794,3979,Mumbai,22,5,late_night,premium,regular,7,364.31,596,chain,Mixed,3.9,"Paneer Tikka,Rasgulla,Samosa,Chicken Wings",4,510,1,0,0,1,Coke,50,Drink
11795,5599,Delhi,16,6,dinner,occasional,regular,8,476.04,109,independent,Mixed,4.3,Dal Makhani,1,180,1,0,0,0,Papad,25,Side
11796,1408,Mumbai,8,6,breakfast,premium,new,2,462.48,480,chain,Indian,4.2,"Biryani,Roti",2,310,1,0,0,0,Gulab Jamun,80,Dessert
11797,3081,Kolkata,18,5,dinner,budget,regular,20,866.29,165,chain,Continental,3.9,"Hakka Noodles,Papad,Spring Rolls,Lassi",4,405,1,1,1,0,Fresh Lime,60,Drink
11798,2733,Delhi,23,1,late_night,premium,new,29,778.53,320,independent,Indian,4.8,"Butter Chicken,Biryani,Hakka Noodles",3,790,1,0,0,0,Dal Makhani,180,Main
11799,4576,Mumbai,16,6,dinner,occasional,regular,24,854.26,285,chain,Mixed,4.4,Paneer Tikka,1,220,1,0,0,0,Raita,60,Side
11800,2680,Kolkata,10,6,breakfast,budget,power,26,654.71,160,chain,Chinese,3.5,"Butter Chicken,Hakka Noodles,Brownie",3,610,1,0,0,1,Salan,70,Side
11801,5477,Kolkata,10,6,breakfast,premium,power,15,812.04,514,independent,Mixed,3.9,"Butter Chicken,Raita,Samosa,Fresh Lime",4,480,1,1,1,0,Hakka Noodles,190,Main
11802,5283,Bangalore,22,5,late_night,premium,new,26,576.68,190,independent,Mixed,4.0,"Hakka Noodles,Fresh Lime",2,250,1,0,1,0,Raita,60,Side
11803,389,Delhi,8,3,breakfast,budget,power,28,743.35,181,chain,Indian,4.3,Dal Makhani,1,180,1,0,0,0,Papad,25,Side
11804,4035,Kolkata,14,3,lunch,occasional,new,9,773.31,636,independent,Indian,4.1,"Paneer Tikka,Coke",2,270,1,0,1,0,Raita,60,Side
11805,3514,Delhi,17,1,dinner,budget,power,12,216.96,329,chain,Chinese,4.7,"Butter Chicken,Coke",2,370,1,0,1,0,Naan,40,Bread
11806,1936,Bangalore,16,2,dinner,occasional,regular,5,894.55,125,chain,Mixed,4.7,Biryani,1,280,1,0,0,0,Gulab Jamun,80,Dessert
11807,4098,Hyderabad,16,6,dinner,occasional,new,7,347.17,276,chain,Mixed,4.0,"Dal Makhani,Mineral Water",2,200,1,0,1,0,Gulab Jamun,80,Dessert
11808,2667,Hyderabad,19,4,dinner,occasional,regular,3,377.21,348,chain,Indian,3.6,"Biryani,Gulab Jamun,Papad,Naan",4,425,1,1,0,1,Fresh Lime,60,Drink
11809,4656,Mumbai,21,4,late_night,occasional,regular,12,476.92,651,independent,Indian,3.7,"Biryani,Paneer Tikka,Hakka Noodles,Salan",4,760,1,1,0,0,Raita,60,Side
11810,5288,Bangalore,22,4,late_night,premium,power,4,601.21,197,independent,Chinese,4.2,"Hakka Noodles,Lassi",2,260,1,0,1,0,Coke,50,Drink
11811,2181,Delhi,15,6,dinner,premium,power,19,738.69,352,chain,Mixed,4.0,"Hakka Noodles,Butter Chicken,Salad",3,600,1,0,0,0,Fresh Lime,60,Drink
11812,5584,Kolkata,8,5,breakfast,premium,power,2,236.27,649,independent,Mixed,4.6,"Dal Makhani,Chicken Wings,Coke,Mineral Water",4,430,1,0,1,0,Rasgulla,70,Dessert
11813,2174,Hyderabad,11,6,lunch,premium,new,15,967.52,600,chain,Indian,3.5,Dal Makhani,1,180,1,0,0,0,Lassi,70,Drink
11814,1988,Kolkata,12,0,lunch,premium,new,25,530.15,312,independent,Continental,4.8,"Biryani,Raita,Rasgulla,Fresh Lime",4,470,1,1,1,1,Paneer Tikka,220,Main
11815,3787,Mumbai,19,6,dinner,budget,power,9,521.78,535,independent,Indian,4.6,Dal Makhani,1,180,1,0,0,0,Roti,30,Bread
11816,749,Delhi,23,0,late_night,budget,regular,27,395.16,445,independent,Indian,3.9,"Biryani,Rasgulla,Gulab Jamun",3,430,1,0,0,1,Brownie,100,Dessert
11817,149,Hyderabad,19,2,dinner,premium,power,5,781.62,282,independent,Mixed,3.7,Chicken Fried Rice,1,210,1,0,0,0,Coke,50,Drink
11818,2092,Mumbai,14,3,lunch,budget,regular,9,682.93,379,independent,Chinese,4.1,"Butter Chicken,Samosa,Roti",3,390,1,0,0,0,Naan,40,Bread
11819,1365,Bangalore,20,2,late_night,premium,new,24,229.13,616,chain,Chinese,4.3,"Salad,Raita,Butter Chicken,Coke",4,520,1,1,1,0,Gulab Jamun,80,Dessert
11820,4785,Delhi,20,4,late_night,occasional,power,12,400.85,138,chain,Continental,4.4,"Salan,Roti,Fresh Lime,Rasgulla",4,230,0,1,1,1,Naan,40,Bread
11821,2348,Delhi,20,4,late_night,budget,new,13,622.29,221,independent,Indian,3.9,"Chicken Fried Rice,Roti",2,240,1,0,0,0,Gulab Jamun,80,Dessert
11822,3901,Hyderabad,8,1,breakfast,occasional,new,25,432.63,491,independent,Continental,3.8,Hakka Noodles,1,190,1,0,0,0,Salan,70,Side
11823,250,Delhi,15,4,dinner,premium,regular,18,738.85,528,chain,Continental,4.7,"Dal Makhani,Rasgulla,Spring Rolls",3,370,1,0,0,1,Papad,25,Side
11824,2971,Hyderabad,10,3,breakfast,budget,new,19,598.13,17,independent,Chinese,4.8,"Samosa,Roti,Ice Cream,Coke",4,210,0,0,1,1,Paneer Tikka,220,Main
11825,5589,Mumbai,16,0,dinner,premium,power,23,976.96,430,chain,Mixed,3.6,"Hakka Noodles,Roti",2,220,1,0,0,0,Coke,50,Drink
11826,480,Delhi,18,5,dinner,budget,new,26,747.74,649,chain,Continental,4.5,"Butter Chicken,Coke",2,370,1,0,1,0,Raita,60,Side
11827,993,Hyderabad,21,3,late_night,occasional,power,2,375.62,780,independent,Indian,3.8,"Brownie,Samosa,Gulab Jamun",3,220,0,0,0,1,Coke,50,Drink
11828,1184,Mumbai,22,1,late_night,occasional,power,18,818.44,352,independent,Mixed,4.1,"Chicken Fried Rice,Salad,Lassi",3,370,1,0,1,0,Ice Cream,90,Dessert
11829,4309,Delhi,10,3,breakfast,budget,new,9,335.57,650,independent,Chinese,4.6,"Dal Makhani,Gulab Jamun,Hakka Noodles,Raita",4,510,1,1,0,1,Ice Cream,90,Dessert
11830,4881,Hyderabad,8,0,breakfast,occasional,regular,14,399.44,362,independent,Continental,4.3,"Chicken Fried Rice,Biryani",2,490,1,0,0,0,Spring Rolls,120,Starter
11831,237,Kolkata,14,2,lunch,occasional,power,8,341.97,665,chain,Chinese,4.5,"Chicken Fried Rice,Spring Rolls",2,330,1,0,0,0,Coke,50,Drink
11832,1796,Delhi,12,3,lunch,premium,new,28,874.22,567,independent,Chinese,4.1,"Biryani,Salan",2,350,1,1,0,0,Papad,25,Side
11833,5418,Hyderabad,23,3,late_night,premium,new,20,911.52,431,independent,Mixed,4.1,"Chicken Fried Rice,Roti",2,240,1,0,0,0,Gulab Jamun,80,Dessert
11834,4279,Delhi,11,4,lunch,occasional,power,9,984.86,38,independent,Mixed,3.6,"Hakka Noodles,Mineral Water",2,210,1,0,1,0,Coke,50,Drink
11835,2163,Bangalore,8,0,breakfast,premium,regular,24,680.44,587,independent,Chinese,4.3,"Naan,Chicken Wings,Dal Makhani",3,400,1,0,0,0,Ice Cream,90,Dessert
11836,1909,Delhi,11,1,lunch,budget,power,12,847.83,130,chain,Chinese,3.6,"Butter Chicken,Biryani,Spring Rolls,Lassi",4,790,1,0,1,0,Fresh Lime,60,Drink
11837,4005,Kolkata,17,4,dinner,occasional,power,4,295.31,344,chain,Mixed,4.3,"Butter Chicken,Raita",2,380,1,1,0,0,Naan,40,Bread
11838,636,Mumbai,13,1,lunch,premium,new,11,376.3,559,chain,Chinese,4.1,"Paneer Tikka,Salan",2,290,1,1,0,0,Mineral Water,20,Drink
11839,4184,Hyderabad,10,6,breakfast,occasional,regular,7,991.58,297,independent,Continental,4.4,"Butter Chicken,Mineral Water",2,340,1,0,1,0,Naan,40,Bread
11840,4304,Kolkata,8,4,breakfast,budget,regular,18,473.99,773,chain,Mixed,4.0,"Hakka Noodles,Gulab Jamun,Brownie",3,370,1,0,0,1,Lassi,70,Drink
11841,5485,Bangalore,16,1,dinner,occasional,new,18,306.33,567,independent,Mixed,3.6,"Butter Chicken,Salad,Salan,Brownie",4,580,1,1,0,1,Roti,30,Bread
11842,4393,Bangalore,17,1,dinner,premium,new,15,575.64,721,chain,Chinese,4.1,"Paneer Tikka,Salad",2,310,1,0,0,0,Naan,40,Bread
11843,1572,Bangalore,10,0,breakfast,budget,regular,28,508.05,760,chain,Continental,4.4,"Samosa,Lassi",2,110,0,0,1,0,Ice Cream,90,Dessert
11844,67,Bangalore,17,0,dinner,occasional,new,15,575.98,508,independent,Indian,3.8,"Roti,Raita,Paneer Tikka",3,310,1,1,0,0,Fresh Lime,60,Drink
11845,3997,Kolkata,23,2,late_night,budget,regular,2,688.39,173,chain,Continental,3.8,Biryani,1,280,1,0,0,0,Salan,70,Side
11846,2334,Delhi,11,5,lunch,budget,regular,18,959.25,285,independent,Continental,4.5,"Biryani,Naan,Fresh Lime",3,380,1,0,1,0,Gulab Jamun,80,Dessert
11847,4605,Kolkata,9,3,breakfast,premium,power,29,962.89,10,chain,Indian,3.8,"Dal Makhani,Salad,Brownie,Chicken Wings",4,550,1,0,0,1,Lassi,70,Drink
11848,1899,Delhi,22,0,late_night,premium,power,8,439.44,733,chain,Indian,4.6,"Hakka Noodles,Dal Makhani,Samosa",3,410,1,0,0,0,Spring Rolls,120,Starter
11849,1684,Mumbai,13,2,lunch,premium,power,4,511.64,575,independent,Chinese,4.3,"Paneer Tikka,Samosa,Butter Chicken,Biryani",4,860,1,0,0,0,Coke,50,Drink
11850,5480,Bangalore,19,3,dinner,budget,power,8,889.59,467,chain,Chinese,4.2,"Biryani,Raita,Spring Rolls,Papad",4,485,1,1,0,0,Lassi,70,Drink
11851,5691,Hyderabad,16,0,dinner,budget,power,29,985.82,427,chain,Indian,4.6,"Biryani,Naan",2,320,1,0,0,0,Coke,50,Drink
11852,1248,Delhi,8,4,breakfast,occasional,new,11,272.51,125,independent,Indian,3.8,"Samosa,Papad,Lassi,Fresh Lime",4,195,0,1,1,0,Roti,30,Bread
11853,5275,Delhi,19,6,dinner,premium,regular,3,720.9,163,independent,Mixed,4.0,Chicken Fried Rice,1,210,1,0,0,0,Gulab Jamun,80,Dessert
11854,964,Hyderabad,19,5,dinner,premium,power,28,626.14,489,chain,Chinese,4.8,Butter Chicken,1,320,1,0,0,0,Raita,60,Side
11855,2962,Kolkata,19,6,dinner,occasional,regular,6,703.99,309,chain,Mixed,3.6,"Hakka Noodles,Ice Cream",2,280,1,0,0,1,Fresh Lime,60,Drink
11856,1960,Hyderabad,19,3,dinner,budget,new,2,379.72,752,chain,Continental,4.3,"Dal Makhani,Salad",2,270,1,0,0,0,Naan,40,Bread
11857,254,Delhi,8,6,breakfast,premium,power,15,248.44,696,chain,Mixed,4.1,Paneer Tikka,1,220,1,0,0,0,Naan,40,Bread
11858,3143,Hyderabad,18,2,dinner,premium,new,6,672.82,352,independent,Mixed,4.3,"Paneer Tikka,Salan,Papad",3,315,1,1,0,0,Butter Chicken,320,Main
11859,4944,Bangalore,12,6,lunch,premium,regular,16,777.99,220,chain,Continental,3.6,"Dal Makhani,Hakka Noodles,Spring Rolls",3,490,1,0,0,0,Naan,40,Bread
11860,1079,Delhi,23,1,late_night,occasional,new,22,757.46,51,independent,Chinese,3.7,Dal Makhani,1,180,1,0,0,0,Mineral Water,20,Drink
11861,630,Hyderabad,18,1,dinner,budget,new,10,457.17,46,independent,Mixed,3.8,"Biryani,Roti,Lassi",3,380,1,0,1,0,Coke,50,Drink
11862,3628,Kolkata,19,0,dinner,occasional,new,11,671.06,744,independent,Chinese,3.9,"Paneer Tikka,Brownie",2,320,1,0,0,1,Raita,60,Side
11863,5891,Mumbai,15,5,dinner,budget,power,18,317.94,264,chain,Indian,4.5,"Biryani,Chicken Fried Rice,Papad,Butter Chicken",4,835,1,1,0,0,Raita,60,Side
11864,4328,Hyderabad,20,6,late_night,budget,new,9,926.15,526,chain,Continental,4.7,"Hakka Noodles,Salan,Gulab Jamun,Samosa",4,380,1,1,0,1,Naan,40,Bread
11865,3147,Hyderabad,17,2,dinner,budget,new,18,915.43,513,chain,Continental,4.7,"Dal Makhani,Papad",2,205,1,1,0,0,Fresh Lime,60,Drink
11866,4304,Bangalore,20,4,late_night,budget,new,12,671.5,235,independent,Chinese,3.7,Butter Chicken,1,320,1,0,0,0,Brownie,100,Dessert
11867,4980,Delhi,15,1,dinner,occasional,regular,20,931.56,6,chain,Mixed,3.6,"Fresh Lime,Dal Makhani,Paneer Tikka,Brownie",4,560,1,0,1,1,Lassi,70,Drink
11868,1935,Kolkata,23,5,late_night,premium,power,2,922.37,424,independent,Indian,4.4,"Dal Makhani,Naan,Mineral Water",3,240,1,0,1,0,Papad,25,Side
11869,1518,Kolkata,22,3,late_night,occasional,regular,8,832.74,119,chain,Mixed,3.5,Paneer Tikka,1,220,1,0,0,0,Salad,90,Starter
11870,2989,Mumbai,18,5,dinner,occasional,new,13,310.19,699,independent,Chinese,4.7,"Paneer Tikka,Chicken Fried Rice,Butter Chicken,Coke",4,800,1,0,1,0,Hakka Noodles,190,Main
11871,172,Delhi,12,0,lunch,premium,regular,7,294.51,347,independent,Mixed,4.4,"Paneer Tikka,Dal Makhani,Raita,Roti",4,490,1,1,0,0,Brownie,100,Dessert
11872,4299,Delhi,23,5,late_night,occasional,regular,6,400.08,594,chain,Mixed,3.8,"Chicken Fried Rice,Naan,Dal Makhani",3,430,1,0,0,0,Salan,70,Side
11873,614,Mumbai,15,3,dinner,premium,new,20,390.9,726,chain,Chinese,3.6,"Hakka Noodles,Gulab Jamun,Dal Makhani,Samosa",4,490,1,0,0,1,Coke,50,Drink
11874,729,Delhi,15,1,dinner,premium,regular,9,631.11,356,chain,Continental,4.1,"Butter Chicken,Chicken Fried Rice,Naan",3,570,1,0,0,0,Roti,30,Bread
11875,2329,Kolkata,15,2,dinner,budget,regular,15,455.49,244,independent,Mixed,4.3,"Biryani,Mineral Water,Samosa,Hakka Noodles",4,530,1,0,1,0,Paneer Tikka,220,Main
11876,5077,Kolkata,21,2,late_night,premium,new,29,355.17,674,chain,Indian,4.2,"Butter Chicken,Mineral Water",2,340,1,0,1,0,Roti,30,Bread
11877,5165,Mumbai,16,5,dinner,budget,power,5,686.96,672,chain,Indian,4.7,Dal Makhani,1,180,1,0,0,0,Naan,40,Bread
11878,3666,Kolkata,9,1,breakfast,occasional,power,19,623.69,757,independent,Chinese,4.0,"Hakka Noodles,Fresh Lime",2,250,1,0,1,0,Spring Rolls,120,Starter
11879,1693,Hyderabad,22,2,late_night,occasional,power,15,620.34,179,independent,Chinese,4.3,"Butter Chicken,Papad,Samosa",3,385,1,1,0,0,Fresh Lime,60,Drink
11880,3404,Kolkata,11,1,lunch,premium,regular,14,728.28,736,chain,Continental,4.8,Chicken Fried Rice,1,210,1,0,0,0,Lassi,70,Drink
11881,4825,Delhi,13,4,lunch,premium,new,22,861.73,126,independent,Continental,4.4,"Biryani,Rasgulla,Chicken Fried Rice,Raita",4,620,1,1,0,1,Coke,50,Drink
11882,3912,Hyderabad,20,0,late_night,premium,power,22,837.33,72,independent,Mixed,4.6,"Hakka Noodles,Biryani,Mineral Water",3,490,1,0,1,0,Spring Rolls,120,Starter
11883,4122,Kolkata,16,4,dinner,premium,regular,26,411.93,777,chain,Indian,4.1,Biryani,1,280,1,0,0,0,Salan,70,Side
11884,2239,Mumbai,17,2,dinner,premium,regular,27,794.5,624,chain,Mixed,3.6,"Lassi,Gulab Jamun,Salad,Fresh Lime",4,300,0,0,1,1,Chicken Wings,180,Starter
11885,4815,Mumbai,10,4,breakfast,premium,regular,22,513.35,98,independent,Continental,4.6,"Butter Chicken,Spring Rolls",2,440,1,0,0,0,Naan,40,Bread
11886,677,Delhi,22,5,late_night,budget,power,8,840.06,397,independent,Mixed,4.8,Dal Makhani,1,180,1,0,0,0,Papad,25,Side
11887,2428,Bangalore,10,5,breakfast,budget,power,19,817.55,236,independent,Mixed,4.2,"Dal Makhani,Butter Chicken,Salad",3,590,1,0,0,0,Naan,40,Bread
11888,2976,Hyderabad,14,4,lunch,premium,new,29,983.04,67,chain,Indian,4.0,"Paneer Tikka,Fresh Lime,Dal Makhani,Coke",4,510,1,0,1,0,Raita,60,Side
11889,1571,Delhi,12,0,lunch,budget,regular,5,823.66,296,independent,Indian,4.3,"Butter Chicken,Fresh Lime",2,380,1,0,1,0,Rasgulla,70,Dessert
11890,574,Bangalore,20,0,late_night,occasional,new,12,440.95,570,independent,Indian,4.7,"Paneer Tikka,Mineral Water,Coke",3,290,1,0,1,0,Raita,60,Side
11891,2717,Mumbai,18,1,dinner,budget,regular,23,725.14,256,chain,Chinese,3.9,"Butter Chicken,Mineral Water",2,340,1,0,1,0,Hakka Noodles,190,Main
11892,3604,Kolkata,8,3,breakfast,premium,regular,19,233.92,692,chain,Continental,3.7,"Roti,Hakka Noodles,Salan,Chicken Wings",4,470,1,1,0,0,Coke,50,Drink
11893,5877,Kolkata,23,2,late_night,budget,power,28,794.15,729,chain,Indian,4.5,"Butter Chicken,Roti,Salan",3,420,1,1,0,0,Fresh Lime,60,Drink
11894,1874,Delhi,20,3,late_night,occasional,regular,4,293.1,563,independent,Mixed,4.6,"Biryani,Brownie,Chicken Fried Rice,Hakka Noodles",4,780,1,0,0,1,Rasgulla,70,Dessert
11895,1857,Mumbai,23,6,late_night,premium,regular,13,274.52,503,chain,Indian,4.0,Dal Makhani,1,180,1,0,0,0,Roti,30,Bread
11896,3628,Mumbai,18,0,dinner,budget,new,6,876.26,40,chain,Chinese,4.6,"Salad,Chicken Wings",2,270,0,0,0,0,Mineral Water,20,Drink
11897,3222,Kolkata,13,2,lunch,premium,regular,14,456.29,332,chain,Chinese,4.4,"Dal Makhani,Mineral Water,Samosa",3,240,1,0,1,0,Roti,30,Bread
11898,2189,Kolkata,10,1,breakfast,occasional,power,23,244.95,491,chain,Chinese,3.7,"Dal Makhani,Raita,Salan",3,310,1,1,0,0,Papad,25,Side
11899,5135,Mumbai,20,1,late_night,occasional,power,7,661.06,233,independent,Indian,4.1,"Butter Chicken,Dal Makhani",2,500,1,0,0,0,Rasgulla,70,Dessert
11900,920,Mumbai,18,5,dinner,premium,new,3,243.51,798,independent,Indian,3.9,"Hakka Noodles,Salan",2,260,1,1,0,0,Biryani,280,Main
11901,988,Bangalore,16,1,dinner,premium,power,22,321.65,435,independent,Mixed,3.9,"Coke,Lassi",2,120,0,0,1,0,Hakka Noodles,190,Main
11902,1450,Kolkata,21,2,late_night,premium,new,13,616.28,259,independent,Chinese,4.6,"Butter Chicken,Lassi,Paneer Tikka",3,610,1,0,1,0,Naan,40,Bread
11903,2878,Kolkata,10,3,breakfast,occasional,new,5,572.58,41,independent,Chinese,4.1,"Paneer Tikka,Raita,Samosa",3,320,1,1,0,0,Naan,40,Bread
11904,3115,Mumbai,16,4,dinner,occasional,regular,14,791.33,752,chain,Indian,3.5,"Butter Chicken,Lassi",2,390,1,0,1,0,Roti,30,Bread
11905,1362,Mumbai,16,4,dinner,occasional,new,23,674.86,767,independent,Mixed,4.2,"Ice Cream,Biryani,Paneer Tikka,Brownie",4,690,1,0,0,1,Raita,60,Side
11906,1439,Kolkata,15,2,dinner,occasional,regular,27,760.42,155,independent,Chinese,3.5,"Dal Makhani,Spring Rolls,Fresh Lime,Chicken Wings",4,540,1,0,1,0,Chicken Fried Rice,210,Main
11907,4704,Hyderabad,8,1,breakfast,occasional,regular,21,460.79,412,independent,Indian,3.7,"Chicken Fried Rice,Butter Chicken,Hakka Noodles,Salan",4,790,1,1,0,0,Rasgulla,70,Dessert
11908,4229,Mumbai,23,2,late_night,premium,regular,11,385.31,319,independent,Chinese,4.1,"Chicken Fried Rice,Chicken Wings,Salad,Butter Chicken",4,800,1,0,0,0,Spring Rolls,120,Starter
11909,3034,Bangalore,8,4,breakfast,budget,power,23,582.74,556,chain,Mixed,4.7,Biryani,1,280,1,0,0,0,Lassi,70,Drink
11910,4936,Bangalore,13,6,lunch,occasional,regular,12,780.8,554,chain,Mixed,4.0,"Rasgulla,Brownie,Hakka Noodles",3,360,1,0,0,1,Lassi,70,Drink
